scenario,year,group,n_children_weighted,median_nominal_sub,mean_nominal_sub,median_real2026_sub,mean_real2026_sub,median_nominal_subcdctc,mean_nominal_subcdctc,median_real2026_subcdctc,mean_real2026_subcdctc
wage_subsidy,2034,Low-Priced Center-Based,1661281.0,7734.0,7072.0,6442.0,5890.0,7278.0,6766.0,6062.0,5636.0
wage_subsidy,2034,High-Priced Center-Based,1229618.0,16867.0,18340.0,14050.0,15276.0,16650.0,17905.0,13869.0,14914.0
wage_subsidy,2034,Paid Home-Based,927050.0,10423.0,12917.0,8682.0,10759.0,9960.0,12537.0,8296.0,10443.0
wage_subsidy,2035,all_paid_formal,3806880.0,9876.0,12452.0,8045.0,10143.0,9392.0,12091.0,7651.0,9849.0
wage_subsidy,2035,Low-Priced Center-Based,1660586.0,7821.0,7168.0,6370.0,5839.0,7427.0,6870.0,6050.0,5596.0
wage_subsidy,2035,High-Priced Center-Based,1236301.0,17301.0,18800.0,14093.0,15314.0,17094.0,18371.0,13924.0,14964.0
wage_subsidy,2035,Paid Home-Based,909992.0,10840.0,13467.0,8829.0,10970.0,10240.0,13087.0,8341.0,10660.0
wage_subsidy,2036,all_paid_formal,3755975.0,10164.0,12805.0,8096.0,10200.0,9698.0,12449.0,7725.0,9916.0
wage_subsidy,2036,Low-Priced Center-Based,1638224.0,8204.0,7473.0,6535.0,5953.0,7826.0,7176.0,6234.0,5716.0
wage_subsidy,2036,High-Priced Center-Based,1205626.0,17859.0,19435.0,14226.0,15481.0,17611.0,19002.0,14029.0,15137.0
wage_subsidy,2036,Paid Home-Based,912125.0,10983.0,13619.0,8749.0,10848.0,10448.0,13256.0,8323.0,10560.0
wage_subsidy,2037,all_paid_formal,3730961.0,10414.0,13082.0,8113.0,10191.0,9923.0,12731.0,7730.0,9918.0
wage_subsidy,2037,Low-Priced Center-Based,1634000.0,8307.0,7630.0,6471.0,5944.0,7918.0,7338.0,6168.0,5716.0
wage_subsidy,2037,High-Priced Center-Based,1202589.0,18330.0,19847.0,14279.0,15460.0,18030.0,19425.0,14045.0,15132.0
wage_subsidy,2037,Paid Home-Based,894373.0,11282.0,13946.0,8789.0,10864.0,10830.0,13585.0,8437.0,10582.0
wage_subsidy,2038,all_paid_formal,3741490.0,10707.0,13492.0,8156.0,10278.0,10302.0,13147.0,7848.0,10015.0
wage_subsidy,2038,Low-Priced Center-Based,1641775.0,8565.0,7910.0,6525.0,6026.0,8319.0,7622.0,6338.0,5806.0
wage_subsidy,2038,High-Priced Center-Based,1200436.0,18915.0,20462.0,14410.0,15588.0,18552.0,20038.0,14132.0,15265.0
wage_subsidy,2038,Paid Home-Based,899279.0,11588.0,14379.0,8828.0,10954.0,10988.0,14035.0,8371.0,10692.0
wage_subsidy,2039,all_paid_formal,3703586.0,10988.0,13702.0,8186.0,10208.0,10570.0,13364.0,7875.0,9956.0
wage_subsidy,2039,Low-Priced Center-Based,1615293.0,8833.0,8185.0,6580.0,6098.0,8601.0,7905.0,6407.0,5889.0
wage_subsidy,2039,High-Priced Center-Based,1176284.0,19190.0,20720.0,14295.0,15436.0,18959.0,20298.0,14124.0,15121.0
wage_subsidy,2039,Paid Home-Based,912009.0,11904.0,14423.0,8868.0,10744.0,11357.0,14089.0,8460.0,10496.0
wage_subsidy,2040,all_paid_formal,3673088.0,11486.0,14159.0,8368.0,10315.0,11046.0,13827.0,8047.0,10073.0
wage_subsidy,2040,Low-Priced Center-Based,1593184.0,9110.0,8377.0,6636.0,6102.0,8705.0,8100.0,6341.0,5901.0
wage_subsidy,2040,High-Priced Center-Based,1164877.0,19822.0,21397.0,14440.0,15588.0,19546.0,20988.0,14239.0,15290.0
wage_subsidy,2040,Paid Home-Based,915027.0,12230.0,15012.0,8909.0,10936.0,11790.0,14681.0,8589.0,10695.0
wage_subsidy,2041,all_paid_formal,3716037.0,11598.0,14418.0,8263.0,10272.0,11264.0,14096.0,8024.0,10042.0
wage_subsidy,2041,Low-Priced Center-Based,1623828.0,9353.0,8552.0,6663.0,6092.0,8971.0,8287.0,6391.0,5904.0
wage_subsidy,2041,High-Priced Center-Based,1188353.0,20222.0,21756.0,14406.0,15498.0,20012.0,21347.0,14256.0,15208.0
wage_subsidy,2041,Paid Home-Based,903856.0,12491.0,15311.0,8898.0,10908.0,11965.0,14996.0,8524.0,10683.0
wage_subsidy,2042,all_paid_formal,3637617.0,11917.0,14704.0,8302.0,10244.0,11576.0,14381.0,8064.0,10018.0
wage_subsidy,2042,Low-Priced Center-Based,1596913.0,9647.0,8888.0,6720.0,6192.0,9270.0,8624.0,6458.0,6008.0
wage_subsidy,2042,High-Priced Center-Based,1139548.0,20760.0,22371.0,14462.0,15585.0,20440.0,21956.0,14239.0,15296.0
wage_subsidy,2042,Paid Home-Based,901155.0,12833.0,15316.0,8940.0,10670.0,12233.0,15001.0,8522.0,10451.0
wage_subsidy,2043,all_paid_formal,3623423.0,12336.0,15206.0,8403.0,10359.0,11938.0,14892.0,8132.0,10145.0
wage_subsidy,2043,Low-Priced Center-Based,1591331.0,9994.0,9133.0,6808.0,6222.0,9578.0,8876.0,6525.0,6047.0
wage_subsidy,2043,High-Priced Center-Based,1143487.0,21310.0,23075.0,14517.0,15719.0,21120.0,22669.0,14388.0,15443.0
wage_subsidy,2043,Paid Home-Based,888606.0,13184.0,15956.0,8981.0,10870.0,12662.0,15657.0,8626.0,10666.0
wage_subsidy,2044,all_paid_formal,3576560.0,12720.0,15587.0,8473.0,10383.0,12399.0,15272.0,8259.0,10174.0
wage_subsidy,2044,Low-Priced Center-Based,1556800.0,10305.0,9441.0,6865.0,6290.0,10068.0,9181.0,6707.0,6116.0
wage_subsidy,2044,High-Priced Center-Based,1143137.0,21874.0,23380.0,14572.0,15574.0,21549.0,22977.0,14355.0,15306.0
wage_subsidy,2044,Paid Home-Based,876623.0,13017.0,16339.0,8671.0,10884.0,12944.0,16041.0,8623.0,10686.0
wage_subsidy,2045,all_paid_formal,3595649.0,12918.0,16008.0,8415.0,10427.0,12595.0,15703.0,8204.0,10229.0
wage_subsidy,2045,Low-Priced Center-Based,1577113.0,10574.0,9648.0,6888.0,6285.0,10151.0,9401.0,6612.0,6124.0
wage_subsidy,2045,High-Priced Center-Based,1133523.0,22450.0,24270.0,14624.0,15810.0,22277.0,23870.0,14511.0,15549.0
wage_subsidy,2045,Paid Home-Based,885013.0,13363.0,16758.0,8705.0,10917.0,13144.0,16473.0,8562.0,10731.0
wage_subsidy,2046,all_paid_formal,3552754.0,13266.0,16444.0,8450.0,10474.0,12934.0,16146.0,8239.0,10284.0
wage_subsidy,2046,Low-Priced Center-Based,1541202.0,10767.0,9882.0,6859.0,6295.0,10460.0,9642.0,6663.0,6142.0
wage_subsidy,2046,High-Priced Center-Based,1137382.0,23037.0,24762.0,14674.0,15773.0,22773.0,24379.0,14506.0,15529.0
wage_subsidy,2046,Paid Home-Based,874170.0,13724.0,17190.0,8742.0,10950.0,13498.0,16900.0,8598.0,10765.0
wage_subsidy,2047,all_paid_formal,3463818.0,13670.0,16896.0,8515.0,10524.0,13339.0,16594.0,8308.0,10336.0
wage_subsidy,2047,Low-Priced Center-Based,1512290.0,11100.0,10237.0,6914.0,6376.0,10776.0,9993.0,6712.0,6224.0
wage_subsidy,2047,High-Priced Center-Based,1094853.0,23786.0,25623.0,14816.0,15960.0,23493.0,25229.0,14633.0,15715.0
wage_subsidy,2047,Paid Home-Based,856675.0,14080.0,17498.0,8770.0,10899.0,13656.0,17209.0,8506.0,10719.0
wage_subsidy,2048,all_paid_formal,3468914.0,14046.0,17353.0,8555.0,10569.0,13782.0,17060.0,8395.0,10391.0
wage_subsidy,2048,Low-Priced Center-Based,1509185.0,11617.0,10631.0,7075.0,6475.0,11377.0,10393.0,6930.0,6330.0
wage_subsidy,2048,High-Priced Center-Based,1115463.0,24253.0,25948.0,14772.0,15804.0,24066.0,25571.0,14658.0,15574.0
wage_subsidy,2048,Paid Home-Based,844265.0,14470.0,18015.0,8813.0,10972.0,14463.0,17733.0,8809.0,10801.0
wage_subsidy,2049,all_paid_formal,3426055.0,14361.0,17724.0,8553.0,10556.0,14167.0,17438.0,8437.0,10386.0
wage_subsidy,2049,Low-Priced Center-Based,1490727.0,11909.0,10844.0,7092.0,6458.0,11585.0,10617.0,6899.0,6323.0
wage_subsidy,2049,High-Priced Center-Based,1088460.0,24881.0,26674.0,14818.0,15886.0,24700.0,26296.0,14710.0,15661.0
wage_subsidy,2049,Paid Home-Based,846869.0,14843.0,18332.0,8840.0,10918.0,14612.0,18060.0,8702.0,10756.0
wage_subsidy,2050,all_paid_formal,3375026.0,14550.0,18029.0,8473.0,10499.0,14496.0,17749.0,8442.0,10337.0
wage_subsidy,2050,Low-Priced Center-Based,1458788.0,12321.0,11219.0,7176.0,6533.0,12042.0,10994.0,7013.0,6403.0
wage_subsidy,2050,High-Priced Center-Based,1070440.0,25526.0,26881.0,14865.0,15654.0,25132.0,26514.0,14636.0,15441.0
wage_subsidy,2050,Paid Home-Based,845798.0,15239.0,18571.0,8875.0,10815.0,14744.0,18308.0,8587.0,10662.0
wage_subsidy,2051,all_paid_formal,3346199.0,15138.0,18569.0,8620.0,10574.0,14980.0,18292.0,8530.0,10417.0
wage_subsidy,2051,Low-Priced Center-Based,1468326.0,12631.0,11498.0,7193.0,6547.0,12324.0,11273.0,7018.0,6419.0
wage_subsidy,2051,High-Priced Center-Based,1063591.0,26188.0,28012.0,14913.0,15951.0,25966.0,27648.0,14786.0,15744.0
wage_subsidy,2051,Paid Home-Based,814281.0,15646.0,18988.0,8910.0,10813.0,15138.0,18730.0,8620.0,10666.0
wage_subsidy,2052,all_paid_formal,3347550.0,15492.0,19050.0,8626.0,10608.0,15365.0,18779.0,8556.0,10456.0
wage_subsidy,2052,Low-Priced Center-Based,1479918.0,13008.0,11782.0,7243.0,6560.0,12704.0,11563.0,7074.0,6439.0
wage_subsidy,2052,High-Priced Center-Based,1054617.0,26867.0,28730.0,14960.0,15998.0,26639.0,28368.0,14833.0,15796.0
wage_subsidy,2052,Paid Home-Based,813015.0,16064.0,19724.0,8945.0,10983.0,15542.0,19472.0,8654.0,10843.0
wage_subsidy,2053,all_paid_formal,3269175.0,15905.0,19460.0,8660.0,10595.0,15833.0,19192.0,8620.0,10449.0
wage_subsidy,2053,Low-Priced Center-Based,1437821.0,13396.0,12158.0,7294.0,6619.0,13036.0,11943.0,7098.0,6502.0
wage_subsidy,2053,High-Priced Center-Based,1036668.0,27563.0,29193.0,15007.0,15895.0,27330.0,28838.0,14880.0,15702.0
wage_subsidy,2053,Paid Home-Based,794686.0,16493.0,19973.0,8980.0,10875.0,15957.0,19724.0,8688.0,10739.0
wage_subsidy,2054,all_paid_formal,3229622.0,16364.0,20001.0,8712.0,10648.0,16296.0,19736.0,8676.0,10507.0
wage_subsidy,2054,Low-Priced Center-Based,1409291.0,13796.0,12520.0,7344.0,6665.0,13259.0,12308.0,7059.0,6553.0
wage_subsidy,2054,High-Priced Center-Based,1012862.0,28278.0,29982.0,15055.0,15962.0,28038.0,29624.0,14927.0,15771.0
wage_subsidy,2054,Paid Home-Based,807469.0,16934.0,20540.0,9015.0,10935.0,16384.0,20297.0,8722.0,10806.0
wage_subsidy,2055,all_paid_formal,3233535.0,16805.0,20500.0,8748.0,10672.0,16769.0,20241.0,8729.0,10537.0
wage_subsidy,2055,Low-Priced Center-Based,1435008.0,13982.0,12794.0,7279.0,6660.0,13642.0,12590.0,7101.0,6554.0
wage_subsidy,2055,High-Priced Center-Based,1016101.0,29015.0,30928.0,15104.0,16100.0,28792.0,30578.0,14988.0,15918.0
wage_subsidy,2055,Paid Home-Based,782426.0,17388.0,21092.0,9052.0,10980.0,16824.0,20851.0,8758.0,10854.0
